Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DateOfResignation
35.0,No,Travel_Rarely,210.0,Sales,1.0,3.0,Medical,1.0,627.0,1.0,Female,79.0,3.0,2,,,Single,5134.0,6768.0,1.0,Y,No,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0,
33.0,No,Travel_Rarely,261.0,,21.0,4.0,Life Sciences,1.0,597.0,4.0,Male,75.0,4.0,2,Sales Executive,,Single,5403.0,20046.0,1.0,,No,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,5.0,7.0,
26.0,Yes,Travel_Rarely,473.0,Research&Development,24.0,3.0,Technical Degree,1.0,617.0,3.0,Male,67.0,,1,,4.0,Single,2539.0,23611.0,1.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3/4/2018 10:30
37.0,No,Travel_Rarely,800.0,Research & Development,1.0,3.0,Technical Degree,1.0,604.0,2.0,Female,58.0,3.0,3,Manufacturing Director,4.0,Single,7487.0,23923.0,4.0,Y,No,17.0,3.0,4.0,80.0,0.0,12.0,3.0,4.0,7.0,5.0,1.0,2.0,
46.0,No,Travel_Frequently,1017.0,Research & Development,,1.0,Medical,1.0,640.0,1.0,Female,86.0,3.0,3,Healthcare Representative,3.0,Married,10517.0,8726.0,5.0,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,2.0,2.0,1.0,,
41.0,No,TraTel_Rarely,1274.0,Sales,2.0,5.0,Life Sciences,1.0,624.0,2.0,Female,91.0,3.0,4,manager,1.0,Married,16302.0,6023.0,7.0,Y,No,16.0,3.0,2.0,80.0,,22.0,2.0,3.0,17.0,16.0,11.0,8.0,
37.0,No,Non-Travel,124.0,Sales,9.0,,Medical,1.0,662.0,1.0,Male,68.0,3.0,3,Sales Executive,2.0,Divorced,8521.0,24952.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,6.0,3.0,9.0,5.0,7.0,7.0,
52.0,No,Travel_Rarely,951.0,Research & Development,6.0,2.0,Technical Degree,1.0,660.0,4.0,Male,78.0,3.0,2,ResearchScientist,1.0,Divorced,5484.0,22063.0,3.0,Y,Yes,12.0,3.0,2.0,80.0,2.0,,3.0,3.0,10.0,9.0,6.0,9.0,
32.0,Yes,Non-Travel,1459.0, YSales,11.0,4.0,Other,1.0,663.0,4.0,Male,60.0,4.0,2,SalesExecutive,3.0,Married,4955.0,23943.0,8.0,Y,No,12.0,,4.0,80.0,0.0,6.0,,3.0,4.0,2.0,1.0,2.0,10/1/2020 10:30
24.0,No,Travel_Frequently,525.0,Sales,,3.0,Medical,1.0,661.0,4.0,Male,38.0,3.0,1,Sales Representative,4.0,Married,2573.0,5492.0,0.0,Y,No,13.0,3.0,3.0,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,
37.0,No,travel_rarely,1505.0,Research & Development,9.0,3.0,Medical,1.0,631.0,3.0,Female,77.0,3.0,2,Healthcare Representative,3.0,Married,9837.0,21480.0,3.0,Y,No,19.0,3.0,3.0,80.0,1.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0,
36.0,,Travel_Rarely,425.0,Research & Development,1.0,4.0,Life Sciences,1.0,665.0,2.0,Female,,3.0,2,Manufacturing Director,2.0,Married,6752.0,15978.0,6.0,Y,No,12.0,3.0,2.0,80.0,1.0,8.0,2.0,2.0,6.0,,4.0,3.0,7/13/2017 10:30
48.0,No,Travel_Rarely,1249.0,Research & Development,18.0,4.0,Life Sciences,1.0,633.0,4.0,Male,58.0,2.0,5,Research Director,3.0,Divorced,19757.0,2084.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,31.0,5.0,3.0,31.0,9.0,0.0,9.0,
,,Travel_Rarely,717.0,Research & Development,24.0,3.0,Medical,1.0,3950.0,2.0,Male,90.0,4.0,1,Research Scientist,4.0,Married,2695.0,21661.0,1.0,Y,Yes,11.0,3.0,,80.0,2.0,6.0,3.0,3.0,6.0,5.0,1.0,4.0,6/19/2021 10:30
25.0,No,Travel_Rarely,685.0,Sales,28.0,2.0,Marketing,1.0,622.0,1.0,Male,66.0,3.0,2,Sales Executive,2.0,Married,6073.0,7551.0,1.0,Y,No,20.0,4.0,4.0,80.0,2.0,6.0,5.0,4.0,5.0,3.0,1.0,4.0,
24.0,No,Travel_Rarely ,809.0,Research & Development,17.0,2.0,Other,1.0,655.0,4.0,Male,92.0,2.0,1,Laboratory Technician,2.0,Married,2098.0,9453.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,
50.0,No,Travel_Frequently,1232.0,Human Resources,3.0,3.0,Medical,1.0,634.0,1.0,Male,99.0,3.0,5,Manager,2.0,Married,18351.0,7501.0,,Y,No,11.0,3.0,3.0,80.0,1.0,32.0,2.0,3.0,,5.0,10.0,7.0,
86.0,No,Travel_Marely ,614.0,Sales,14.0,1.0,Medical,,,2.0,Male,42.0,3.0,1,Sales Representative,3.0,Married,2361.0,26338.0,1.0,Y,No,11.0,3.0,3.0,,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0,
83.0,Yes,Travel_Frequently,1268.0,Research & Development,7.0,3.0,Life Sciences,1.0,586.0,1.0,Female,57.0,3.0,1,Laboratory Technician,3.0,Married,2476.0,14079.0,1.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,1.0,2.0,7/12/2018 10:30
30.0,Yes,Travel_Frequently,427.0, Sles,12.0,4.0,Life Sciences,1.0,629.0,2.0,Male,76.0,2.0,1,Sales Representative ,1.0,Married,2309.0,14901.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,10/17/2019 10:30
34.0,No,,247.0,Research & Development,1.0,2.0,Life Sciences,1.0,638.0,2.0,Male,84.0,2.0,1,Research Scientist,4.0,Married,,22516.0,1.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,7.0,5.0,1.0,3.0,
31.0,Yes,Travel_Rarely,1368.0,Sales,13.0,4.0,Medical,1.0,641.0,2.0,Male,45.0,3.0,2,Sales Executive,1.0,Divorced,3961.0,11486.0,,Y,No,17.0,3.0,3.0,80.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0,10/11/2019 10:30
36.0,No,Travel_Rarely,548.0,Research&Develoment,25.0,2.0,Other,1.0,641.0,1.0,Male,54.0,2.0,2,Laboratory Technician,4.0,Single,3986.0,13708.0,4.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,,2.0,0.0,2.0,
32.0,No,Travel_Rarely,519.0,Sales,5.0,4.0,Medical,1.0,632.0,,Male,66.0,4.0,2,Sales Executive,4.0,Divorced,5358.0,6174.0,4.0,Y,No,22.0,4.0,4.0,80.0,2.0,13.0,4.0,4.0,7.0,7.0,5.0,7.0,
26.0,No,Travel_Rarely,774.0,Research & Development,6.0,4.0,Medical,1.0,631.0,1.0,Female,64.0,2.0,1,Research Scientist,3.0,Divorced,2173.0,,0.0,Y,No,,3.0,3.0,80.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0,
37.0,No,Travel_Rarely,560.0,Sales,3.0,3.0,Marketing,1.0,612.0,4.0,Male,75.0,3.0,2,Sales Executive,3.0,Married,9559.0,2807.0,4.0,,Yes,11.0,3.0,3.0,80.0,1.0,16.0,3.0,2.0,,0.0,1.0,0.0,
20.0,No,Travel_Rarely,962.0,Research & Development,0.0,3.0,Life Sciences,,700.0,4.0,Female,83.0,2.0,1,Research Scientist,2.0,Single,2789.0,11928.0,1.0,Y,No,13.0,3.0,4.0,80.0,0.0,1.0,,4.0,1.0,0.0,0.0,0.0,
43.0,No,TRAVEL_RARELY,626.0,Research & Development,1.0,4.0,Life Sciences,1.0,652.0,3.0,Female,81.0,3.0,2,Healthcare Representative,4.0,Married,3930.0,6075.0,1.0,Y,No,13.0,3.0,2.0,80.0,2.0,9.0,4.0,3.0,10.0,2.0,2.0,2.0,
43.0,No,Travel_Rarely,794.0,Research & Development,6.0,4.0,Other,1.0,635.0,2.0,Male,49.0,2.0,4,Research Director,4.0,Divorced,16614.0,2710.0,4.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,2.0,1.0,,1.0,0.0,
37.0,No,Travel_Rarely,359.0,research & development,1.0,1.0,Life Sciences,1.0,653.0,3.0,,43.0,3.0,1,Research Scientist,1.0,Single,2118.0,14667.0,3.0,Y,No,17.0,3.0,4.0,80.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,
43.0,No,,1008.0,Research & Development,9.0,5.0,,,640.0,4.0,Male,71.0,3.0,2,Laboratory Technician,3.0,,5860.0,19808.0,3.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,8.0,7.0,4.0,7.0,
49.0,No,Travel_Rarely,1219.0,Research & Development,1.0,4.0,Life Sciences,1.0,608.0,4.0,Female,173.0,2.0,4,Manager,1.0,Married,15736.0,18236.0,7.0,Y,No,11.0,3.0,,80.0,1.0,21.0,3.0,1.0,3.0,2.0,,2.0,
43.0,No,Travel_Rarely,1125.0,Human Resources,0.0,,Life Sciences,1.0,652.0,1.0,Female,50.0,2.0,2,Human Resources,3.0,Single,6014.0,27353.0,4.0,Y,No,11.0,3.0,2.0,80.0,0.0,,1.0,4.0,1.0,2.0,0.0,2.0,
33.0,No,Travel_Rarely,216.0,Sales,14.0,3.0,Technical Degree,1.0,711.0,3.0,Female,32.0,3.0,1,Sales Representative,3.0,Divorced,2612.0,3349.0,1.0,Y,,18.0,3.0,4.0,80.0,2.0,8.0,3.0,3.0,8.0,,0.0,6.0,
28.0,Yes,Travel_Rarely,1432.0,Sales,2.0,1.0,Marketing,1.0,620.0,3.0,Male,85.0,3.0,1,Sales Representative,1.0,Divorced,,15790.0,0.0,Y,,11.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0,1/31/2018 10:30
21.0,No,Travel_Rarely,1365.0,SALES,22.0,1.0,Technical Degree,1.0,655.0,3.0,Male,47.0,3.0,1,Sales Representative,3.0,Single,3028.0,24494.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,
43.0,No,Travel_Rarely,1302.0,Research & Development,3.0,4.0,Other,1.0,715.0,4.0,,35.0,3.0,5,Manager,4.0,Married,19733.0,9478.0,4.0,Y,Yes,12.0,3.0,1.0,80.0,1.0,,2.0,4.0,2.0,2.0,0.0,1.0,
,No, Travel_Rarely,589.0,Research & Development,7.0,1.0,Medical,1.0,668.0,1.0,,70.0,3.0,1,Research Scientist,3.0,Married,2792.0,12398.0,0.0,Y,No,20.0,4.0,4.0,80.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,
,No,Travel_Rarely ,1201.0,Sales,8.0,4.0,Marketing,1.0,683.0,3.0,Male,39.0,3.0,2,Sales Executive,3.0,Divorced,7353.0,20572.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,,0.0,1.0,2.0,
31.0,No, Travel_Rarely,651.0,Research & Development,50.0,4.0,Life Sciences,1.0,675.0,1.0,Female,90.0,3.0,2,Research Scientist,4.0,Married,6806.0,18350.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,5.0,2.0,,6.0,3.0,0.0,5.0,
,No,Travel_Frequently,153.0,Research & Development,3.0,3.0,Medical,1.0,674.0,3.0,Female,71.0,3.0,1,Research Scientist,3.0,Divorced,2340.0,22437.0,1.0,Y,No,20.0,4.0,3.0,,1.0,1.0,2.0,3.0,2.0,,0.0,0.0,
53.0,No,Travel_RareLly,215.0,Sales,2.0,1.0,Medical,1.0,647.0,4.0,Female,34.0,3.0,2,Sales Executive,1.0,Single,8458.0,8137.0,7.0,Y,No,20.0,4.0,4.0,80.0,0.0,18.0,2.0,4.0,14.0,7.0,8.0,10.0,
34.0,No,Travel_Rarely,1385.0,Research & Development,1.0,5.0,Life Sciences,1.0,626.0,2.0,Male,42.0,3.0,1,RESEARCH SCIENTIST,4.0,Married,2596.0,7176.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,4.0,2.0,10.0,9.0,,8.0,
45.0,Yes,Travel_Frequently,,Sales,27.0,,,1.0,727.0,1.0,Female,100.0,3.0,2,Sales Executive,1.0,Married,4882.0,5114.0,2.0,Y,No,14.0,3.0,4.0,80.0,2.0,5.0,,3.0,1.0,1.0,0.0,0.0,8/21/2017 10:30
27.0,No,Travel_Rarely,996.0,Research & Development,6.0,3.0,Life Sciences,1.0,663.0,3.0,Female,72.0,3.0,1,Laboratory Technician,4.0,Married,2203.0,17642.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,
37.0,No,Travel_Rarely,525.0,Research & Development,3.0,3.0,Other,1.0,744.0,3.0,Male,,3.0,3,Manufacturing Director,3.0,Married,9677.0,9365.0,1.0,,No,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7.0,8.0,
29.0,No,Travel_Rarely,1165.0,,2.0,2.0,Medical,1.0,703.0,2.0,Female,62.0,,2,Sales Executive,3.0,Married,5337.0,3517.0,1.0,Y,No,14.0,3.0,1.0,80.0,1.0,6.0,5.0,2.0,6.0,0.0,1.0,2.0,
35.0,No,Travel_Rarely,1004.0,Research & Development,6.0,4.0,Life Sciences,1.0,659.0,2.0,Male,81.0,1.0,2,Research Scientist,4.0,Single,6891.0,19468.0,1.0,Y,No,13.0,3.0,2.0,80.0,0.0,18.0,8.0,3.0,17.0,11.0,11.0,8.0,
33.0,No,,1278.0,Research & Development,6.0,3.0,Life Sciences,1.0,718.0,3.0,Male,31.0,3.0,2,Healthcare Representative,4.0,Divorced,29105.0,4935.0,3.0,Y,No,23.0,4.0,,80.0,1.0,,2.0,1.0,13.0,11.0,4.0,7.0,
53.0,,Travel_Rarely,375.0,Human Resources,19.0,4.0,Medical,1.0,682.0,3.0,Male,88.0,3.0,3,Human Ruesources,2.0,Married,11384.0,7447.0,,Y,No,15.0,3.0,3.0,80.0,,16.0,1.0,4.0,9.0,7.0,7.0,1.0,6/22/2020 10:30
36.0,No,Travel_Rarely,923.0,Research & Development,9.0,2.0,Medical,1.0,686.0,2.0,Male,48.0,2.0,2,Manufacturing Director ,2.0,Divorced,8453.0,13846.0,2.0,Y,Yes,11.0,3.0,3.0,80.0,,13.0,2.0,3.0,3.0,2.0,0.0,2.0,
26.0,No,Travel_Rarely,2483.0,Research n Development,3.0,4.0,Medical,1.0,737.0,1.0,Male,50.0,2.0,1,research scientist,4.0,Single,2317.0,47835.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,5.0,0.0,3.0,4.0,2.0,1.0,1.0,
20.0,Yes,Travel_Rarely,,Research & Development,10.0,1.0,Medical,1.0,712.0,4.0,,32.0,3.0,1,Research Scientist,3.0,Single,1172.0,27492.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,7/14/2019 10:30
33.0,Yes,,1052.0,Research&Development,2.0,3.0,Life Sciences,1.0,710.0,1.0,Male,70.0,3.0,1,Research Scientist,1.0,Single,3116.0,3133.0,1.0,Y,Yes,11.0,3.0,1.0,,0.0,11.0,3.0,3.0,10.0,8.0,9.0,7.0,2/3/2018 10:30
35.0,No,Non-Travel,716.0,research & development,3.0,3.0,Life Sciences,1.0,694.0,3.0,Male,42.0,2.0,1,Laboratory Technician,3.0,Married,1506.0,16698.0,1.0,Y,No,18.0,3.0,3.0,80.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,
23.0,No,Travel_Rarely,852.0,Researrch & Development,4.0,3.0,Medical,1.0,715.0,1.0,,58.0,4.0,1,Research Scientist,1.0,Married,2849.0,8638.0,2.0,Y,No,16.0,3.0,1.0,80.0,1.0,5.0,3.0,4.0,3.0,,,2.0,
25.0,,sTravel_Rarely,820.0,Sales,8.0,3.0,Life Sciences,1.0,661.0,4.0,Male,57.0,4.0,2,Sales Executive,2.0,Married,4584.0,15753.0,0.0,Y,No,22.0,4.0,3.0,80.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,10/3/2019 10:30
38.0,No,Travel_Rarely,231.0,Sales,7.0,4.0,Marketing,1.0,779.0,4.0,,,2.0,2,,4.0,Single,4238.0,7457.0,0.0,Y,No,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,7.0,7.0,0.0,5.0,
28.0,No,Travel_Frequently,828.0,Research & Development,1.0,4.0,Life Sciences,1.0,742.0,2.0,Male,77.0,1.0,1,Research Scientist,4.0,Divorced,2858.0,19088.0,1.0,Y,No,18.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,10.0,7.0,2.0,8.0,
48.0,No,Travel_Rarely,803.0,Sales,2.0,,Marketing,1.0,725.0,2.0,Male,56.0,4.0,2,Sales Executive,,Married,8268.0,19103.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,12.0,3.0,3.0,2.0,2.0,2.0,2.0,
27.0,No,Travel_Frequently,1411.0,Sales,4.0,,Medical,,686.0,4.0,Female,,4.0,2,,4.0,Divorced,4934.0,16643.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,2.0,6.0,3.0,3.0,6.0,5.0,0.0,4.0,
37.0,No,Travel_Rarely,1225.0,research & development,10.0,2.0,,1.0,737.0,4.0,Male,80.0,4.0,1,Research Scientist,4.0,Single,4422.0,15230.0,3.0,Y,No,17.0,3.0,1.0,80.0,0.0,,2.0,3.0,1.0,0.0,0.0,0.0,
49.0,No,Travel_Rarely,1203.0,Research & Development,28.0,1.0,Medical,1.0,780.0,4.0,Male,73.0,4.0,1,Laboratory Technician,3.0,Married,,3283.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,3.0,19.0,3.0,3.0,20.0,8.0,3.0,8.0,
34.0,No,Travel_Rarely,1426.0,Research & Development,9.0,3.0,Medical,1.0,690.0,4.0,Female,45.0,2.0,3,Healthcare Representative,2.0,Single,8116.0,17938.0,,Y,No,33.0,3.0,2.0,80.0,0.0,9.0,3.0,4.0,8.0,7.0,7.0,,
23.0,Yes,Travel_Rarely,700.0,Sales,3.0,2.0,Life Sciences,1.0,739.0,1.0,Female,66.0,,2,Sales Executive,3.0,Single,4678.0,25003.0,9.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,2/21/2019 10:30
39.0,No,Travel_Rarely,405.0,Research & Development,2.0,4.0,Technical Degree,1.0,705.0,4.0,Female,79.0,2.0,2, Healthcare Representative,3.0,Single,4481.0,21249.0,1.0,,No,11.0,3.0,1.0,80.0,0.0,19.0,4.0,3.0,20.0,7.0,11.0,10.0,
32.0,No,Travel_Rarely,931.0,Sales,11.0,3.0,Marketing,1.0,741.0,4.0,Male,,3.0,2,Sales Executive,4.0,,5794.0,21666.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,7.0,0.0,8.0,
50.0,Yes,Travel_Frequently,570.0,Sales,8.0,2.0,Technical Degree,,687.0,2.0,,48.0,3.0,2,,3.0,Married,6747.0,24174.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,1.0,18.0,4.0,3.0,4.0,3.0,1.0,3.0,4/29/2018 10:30
38.0,No,Travel_Rarely,836.0,Research & Development,0.0,4.0,Life Sciences,1.0,697.0,,Female,36.0,4.0,2,Healthcare Representative,4.0,Single,7348.0,18880.0,0.0,Y,No,13.0,3.0,3.0,80.0,0.0,10.0,4.0,2.0,9.0,7.0,1.0,8.0,
27.0,No,Travel_Rarely,617.0,Research & Development,1.0,2.0,Life Sciences,1.0,676.0,3.0,Female,69.0,3.0,3,Manufacturing Director,,Married,7492.0,5468.0,1.0,Y,No,11.0,3.0,,80.0,0.0,9.0,3.0,3.0,9.0,7.0,0.0,7.0,
32.0,No,Travel_Rarely,1010.0,Research & Development,3.0,2.0,Life Sciences,1.0,729.0,3.0,Female,37.0,3.0,3,ResearchDirector,4.0,Single,11092.0,19288.0,3.0,Y,No,15.0,3.0,4.0,80.0,0.0,10.0,6.0,3.0,7.0,7.0,7.0,7.0,
47.0,No,Travel_Rarely,707.0,XSales,14.0,4.0,Marketing,1.0,700.0,4.0,Male,41.0,3.0,2,Sales Executive,1.0,Single,31057.0,12465.0,2.0,Y,No,12.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,6.0,7.0,1.0,7.0,
40.0,No, Travel_Frequently,,Sales,,4.0,Life Sciences,1.0,766.0,4.0,Male,49.0,2.0,3,Sales Executive,1.0,Married,10812.0,23431.0,5.0,Y,Yes,21.0,4.0,3.0,80.0,1.0,20.0,2.0,3.0,18.0,13.0,1.0,12.0,
53.0,No,Travel_Rarely ,974.0,research & development,7.0,3.0,Life Sciences,1.0,735.0,3.0,Male,59.0,4.0,4,,3.0,Married,14808.0,,3.0,Y,No,19.0,3.0,3.0,80.0,0.0,32.0,3.0,3.0,5.0,1.0,1.0,3.0,
42.0,No,Travel_Rarely,408.0,,11.0,4.0,Human Resources,1.0,715.0,2.0,Male,73.0,2.0,5,Managr,4.0,Divorced,19009.0,9298.0,3.0,Y,No,15.0,3.0,2.0,80.0,3.0,23.0,2.0,2.0,21.0,6.0,12.0,6.0,
60.0,No,Travel_Rarely,1160.0,Sales,17.0,4.0,Marketing,1.0,760.0,1.0,Male,84.0,3.0,2,Sales Executive,1.0,Single,5231.0,11836.0,8.0,Y,No,14.0,3.0,4.0,80.0,0.0,10.0,1.0,3.0,2.0,2.0,2.0,2.0,
27.0,No,Travel_Frequently,295.0,Research & Development,10.0,2.0,,1.0,762.0,4.0,Male,32.0,3.0,3,Manufacturing Director,1.0,Divorced,9175.0,5432.0,1.0,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,4.0,2.0,9.0,6.0,1.0,7.0,
40.0,No,Travel_Rarely,311.0,HUMAN RESOURCES,1.0,3.0,Human Resources,1.0,734.0,4.0,Male,60.0,2.0,5,Manager,3.0,Married,19176.0,19932.0,1.0,Y,No,12.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,22.0,7.0,2.0,,
49.0,No,Travel_Rarely,302.0,Sales,8.0,4.0,Marketing,1.0,733.0,4.0,Male,54.0,3.0,1,Sales Representative,2.0,Married,3977.0,10137.0,7.0,Y,No,15.0,3.0,4.0,80.0,,4.0,2.0,3.0,3.0,2.0,2.0,2.0,
28.0,Yes,Travel_Rarely,681.0,Research & Development,1.0,2.0,Life Sciences,1.0,751.0,1.0,Female,65.0,1.0,1,research scientist,2.0,Single,2303.0,3903.0,7.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,11.0,4.0,3.0,7.0,7.0,3.0,7.0,7/29/2020 10:30
36.0,No,Non-Travel ,448.0,Research & Development,7.0,3.0,Life Sciences,1.0,722.0,,Female,62.0,4.0,3,Research Director,1.0,Married,11665.0,20860.0,9.0,Y,No,14.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,,
37.0,No,Travel_Rarely,156.0,Research & Development,1.0,3.0,Life Sciences,1.0,720.0,3.0,Female,80.0,3.0,3,Manufacturing Director,,Single,7742.0,15557.0,4.0,Y,Yes,14.0,,4.0,80.0,0.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,
44.0,No,Non-Travel,385.0,Research & Development,,3.0,Medical,1.0,734.0,1.0,Male,48.0,1.0,1,Laboratory Technician,3.0,Single,4193.0,2228.0,2.0,Y,No,14.0,3.0,3.0,80.0,,9.0,5.0,3.0,5.0,2.0,1.0,4.0,
48.0,No,Travel_Frequently,243.0,Sales,3.0,3.0,Medical,1.0,711.0,,Female,,3.0,4,Sales Executive ,3.0,,13940.0,10188.0,9.0,Y,Yes,,3.0,4.0,80.0,2.0,28.0,2.0,2.0,22.0,2.0,11.0,13.0,
30.0,No,Travel_Rarely,545.0,Sales,27.0,5.0,Marketing,1.0,800.0,,Male,97.0,,2,Sales Executive,4.0,Divorced,5142.0,24841.0,7.0,Y,No,23.0,4.0,4.0,,1.0,9.0,2.0,,8.0,7.0,7.0,7.0,
29.0,No,Travel_Rarely,1403.0,Sales ,9.0,3.0,Life Sciences,1.0,785.0,3.0,,98.0,3.0,1,Sales Representative,3.0,Single,3042.0,2509.0,1.0,Y,No,11.0,3.0,3.0,80.0,,1.0,6.0,,1.0,0.0,0.0,0.0,
43.0,Yes,Travel_Frequently,948.0,RESEARCH & DEVELOPMENT,19.0,3.0,,1.0,787.0,3.0,Male,57.0,4.0,1,Research Scientist,3.0,Divorced,2828.0,20253.0,6.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,4/27/2021 10:30
43.0,No,Travel_Frequently,767.0,Sales,15.0,3.0,Life Sciences,1.0,759.0,4.0,Male,47.0,2.0,2,Sales Executive,4.0,Married,6435.0,24020.0,3.0,Y,No,18.0,3.0,3.0,80.0,1.0,7.0,5.0,3.0,2.0,2.0,2.0,2.0,
34.0,No,Travel_Rarely,990.0,Research & Development,8.0,2.0,Medical,1.0,771.0,2.0,Female,97.0,3.0,2,Healthcare Representative,3.0,Single,6392.0,7303.0,3.0,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,5.0,1.0,4.0,3.0,
22.0,No,Travel_Rarely,619.0,Research & Development ,9.0,1.0,Medical,1.0,778.0,2.0,Male,36.0,3.0,1,Laboratory Technician,1.0,Married,2121.0,4604.0,,Y,No,14.0,3.0,4.0,80.0,1.0,5.0,2.0,4.0,4.0,3.0,0.0,2.0,
39.0,No,Ttavel_Rarely,135.0,Human Resources,3.0,3.0,Human Resources,1.0,785.0,3.0,Female,43.0,4.0,2,Human Resources,2.0,Married,5830.0,18867.0,9.0,Y,No,15.0,,3.0,80.0,1.0,12.0,3.0,1.0,8.0,3.0,3.0,6.0,
56.0,No,TravBel_Rarely,835.0,Research & Development,9.0,3.0,Medical,1.0,794.0,3.0,Male,81.0,,4,Healthcare Representative,4.0,Married,10949.0,20034.0,7.0,Y,No,11.0,3.0,3.0,80.0,0.0,30.0,1.0,2.0,10.0,7.0,1.0,1.0,
40.0,No,Travel_Rarely,806.0,Research & Development ,2.0,1.0,Medical,1.0,781.0,,Female,86.0,2.0,1,Research Scientist,4.0,Single,2271.0,22566.0,0.0,Y,Yes,20.0,4.0,4.0,80.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,
27.0,No,Travel_Rarely,918.0,Research & Development,6.0,3.0,Medical,1.0,754.0,4.0,,56.0,2.0,2,nan ,1.0,Single,6858.0,23802.0,8.0,Y,No,19.0,3.0,1.0,80.0,0.0,9.0,2.0,1.0,7.0,6.0,0.0,7.0,
29.0,No,Travel_Rarely,1095.0, Sales,11.0,,,1.0,783.0,4.0,Male,81.0,3.0,1,SALES REPRESENTATIVE,2.0,Divorced,2744.0,17599.0,1.0,Y,No,14.0,3.0,4.0,80.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,
